fila_limpia,conjunto
258278,train
258279,train
258280,train
258281,train
258282,train
258283,train
258284,test
258285,train
258286,test
258287,train
258288,test
258289,validacion
258290,train
258291,train
258292,train
258293,train
258294,train
258295,train
258296,train
258297,validacion
258298,validacion
258299,train
258300,train
258301,train
258302,train
258303,train
258304,train
258305,test
258306,test
258307,test
258308,train
258309,train
258310,train
258311,validacion
258312,validacion
258313,train
258314,train
258315,train
258316,train
258317,test
258318,validacion
258319,train
258320,train
258321,train
258322,train
258323,train
258324,test
258325,train
258326,train
258327,train
258328,train
258329,train
258330,validacion
258331,train
258332,train
258333,train
258334,train
258335,train
258336,train
258337,test
258338,validacion
258339,test
258340,train
258341,train
258342,train
258343,validacion
258344,train
258345,train
258346,train
258347,validacion
258348,train
258349,validacion
258350,train
258351,train
258352,validacion
258353,validacion
258354,train
258355,train
258356,train
258357,train
258358,train
258359,train
258360,train
258361,test
258362,validacion
258363,test
258364,train
258365,train
258366,train
258367,train
258368,train
258369,train
258370,train
258371,test
258372,test
258373,train
258374,train
258375,validacion
258376,train
258377,train
258378,test
258379,validacion
258380,train
258381,train
258382,train
258383,train
258384,validacion
258385,validacion
258386,train
258387,train
258388,train
258389,train
258390,train
258391,validacion
258392,train
258393,train
258394,test
258395,train
258396,validacion
258397,validacion
258398,test
258399,train
258400,train
258401,train
258402,train
258403,test
258404,train
258405,train
258406,train
258407,train
258408,train
258409,train
258410,train
258411,train
258412,train
258413,validacion
258414,train
258415,train
258416,train
258417,train
258418,train
258419,test
258420,train
258421,train
258422,train
258423,train
258424,train
258425,validacion
258426,test
258427,test
258428,test
258429,validacion
258430,train
258431,train
258432,train
258433,test
258434,train
258435,train
258436,train
258437,train
258438,train
258439,train
258440,train
258441,train
258442,train
258443,test
258444,test
258445,train
258446,validacion
258447,validacion
258448,train
258449,test
258450,validacion
258451,train
258452,validacion
258453,validacion
258454,test
258455,test
258456,validacion
258457,train
258458,train
258459,validacion
258460,train
258461,train
258462,validacion
258463,train
258464,train
258465,train
258466,train
258467,validacion
258468,validacion
258469,train
258470,train
258471,train
258472,train
258473,validacion
258474,train
258475,validacion
258476,train
258477,train
258478,train
258479,validacion
258480,validacion
258481,train
258482,test
258483,validacion
258484,train
258485,train
258486,train
258487,test
258488,train
258489,train
258490,train
258491,train
258492,train
258493,train
258494,validacion
258495,train
258496,train
258497,train
258498,validacion
258499,train
258500,train
258501,train
258502,validacion
258503,train
258504,test
258505,train
258506,validacion
258507,validacion
258508,train
258509,train
258510,test
258511,validacion
258512,train
258513,train
258514,train
258515,train
258516,train
258517,train
258518,validacion
258519,train
258520,train
258521,train
258522,train
258523,validacion
258524,train
258525,train
258526,test
258527,train
258528,train
258529,train
258530,validacion
258531,train
258532,train
258533,train
258534,train
258535,train
258536,train
258537,train
258538,train
258539,train
258540,train
258541,train
258542,train
258543,test
258544,validacion
258545,train
258546,validacion
258547,test
258548,train
258549,train
258550,train
258551,validacion
258552,train
258553,train
258554,train
258555,train
258556,train
258557,train
258558,train
258559,test
258560,train
258561,train
258562,train
258563,train
258564,train
258565,train
258566,validacion
258567,test
258568,train
258569,train
258570,test
258571,train
258572,test
258573,train
258574,test
258575,train
258576,train
258577,train
258578,validacion
258579,train
258580,validacion
258581,train
258582,train
258583,test
258584,train
258585,train
258586,train
258587,validacion
258588,test
258589,train
258590,validacion
258591,train
258592,train
258593,train
258594,train
258595,train
258596,train
258597,test
258598,validacion
258599,train
258600,test
258601,train
258602,validacion
258603,train
258604,train
258605,validacion
258606,validacion
258607,test
258608,test
258609,train
258610,train
258611,train
258612,train
258613,validacion
258614,train
258615,validacion
258616,train
258617,train
258618,train
258619,train
258620,train
258621,train
258622,train
258623,validacion
258624,test
258625,test
258626,train
258627,train
258628,validacion
258629,train
258630,train
258631,test
258632,train
258633,test
258634,train
258635,train
258636,train
258637,train
258638,train
258639,train
258640,validacion
258641,validacion
258642,train
258643,train
258644,train
258645,test
258646,train
258647,test
258648,test
258649,test
258650,test
258651,validacion
258652,train
258653,train
258654,train
258655,test
258656,test
258657,train
258658,test
258659,train
258660,train
258661,train
258662,train
258663,train
258664,test
258665,validacion
258666,train
258667,validacion
258668,train
258669,train
258670,train
258671,train
258672,train
258673,train
258674,test
258675,validacion
258676,train
258677,test
258678,validacion
258679,test
258680,validacion
258681,train
258682,train
258683,train
258684,train
258685,train
258686,validacion
258687,train
258688,train
258689,train
258690,train
258691,train
258692,train
258693,train
258694,train
258695,train
258696,train
258697,train
258698,train
258699,train
258700,train
258701,train
258702,train
258703,train
258704,train
258705,test
258706,validacion
258707,train
258708,train
258709,train
258710,test
258711,train
258712,train
258713,validacion
258714,train
258715,train
258716,train
258717,train
258718,train
258719,validacion
258720,train
258721,train
258722,train
258723,train
258724,validacion
258725,validacion
258726,train
258727,train
258728,test
258729,test
258730,validacion
258731,train
258732,train
258733,train
258734,test
258735,train
258736,train
258737,train
258738,validacion
258739,test
258740,train
258741,train
258742,validacion
258743,train
258744,validacion
258745,train
258746,train
258747,train
258748,train
258749,train
258750,train
258751,train
258752,train
258753,test
258754,train
258755,test
258756,train
258757,train
258758,test
258759,train
258760,test
258761,train
258762,train
258763,test
258764,train
258765,train
258766,train
258767,train
258768,train
258769,validacion
258770,test
258771,train
258772,train
258773,test
258774,train
258775,train
258776,train
258777,train
258778,train
258779,test
258780,validacion
258781,validacion
258782,train
258783,test
258784,test
258785,train
258786,train
258787,train
258788,train
258789,train
258790,train
258791,train
258792,test
258793,test
258794,train
258795,train
258796,train
258797,test
258798,validacion
258799,train
258800,train
258801,train
258802,test
258803,train
258804,validacion
258805,test
258806,train
258807,validacion
258808,train
258809,train
258810,train
258811,train
258812,train
258813,train
258814,validacion
258815,train
258816,test
258817,train
258818,train
258819,train
258820,train
258821,train
258822,train
258823,train
258824,train
258825,train
258826,train
258827,test
258828,train
258829,validacion
258830,train
258831,test
258832,validacion
258833,validacion
258834,validacion
258835,train
258836,train
258837,train
258838,test
258839,train
258840,train
258841,train
258842,test
258843,train
258844,train
258845,validacion
258846,train
258847,train
258848,train
258849,train
258850,validacion
258851,test
258852,train
258853,test
258854,train
258855,train
258856,train
258857,validacion
258858,train
258859,train
258860,train
258861,train
258862,validacion
258863,train
258864,train
258865,test
258866,train
258867,train
258868,validacion
258869,validacion
258870,train
258871,train
258872,train
258873,test
258874,train
258875,train
258876,test
258877,validacion
258878,test
258879,train
258880,train
258881,validacion
258882,train
258883,train
258884,train
258885,test
258886,train
258887,validacion
258888,validacion
258889,validacion
258890,train
258891,train
258892,train
258893,train
258894,train
258895,test
258896,test
258897,train
258898,validacion
258899,test
258900,train
258901,validacion
258902,train
258903,test
258904,train
258905,train
258906,train
258907,test
258908,test
258909,test
258910,train
258911,train
258912,validacion
258913,test
258914,test
258915,validacion
258916,train
258917,train
258918,validacion
258919,validacion
258920,train
258921,test
258922,train
258923,train
258924,train
258925,test
258926,train
258927,train
258928,train
258929,validacion
258930,train
258931,test
258932,test
258933,test
258934,train
258935,validacion
258936,test
258937,train
258938,train
258939,train
258940,train
258941,validacion
